season,game_id,team_id,opponent_id,round,venue,result,GF,GA,xG,xGA,Poss,captain_id,Formation,Opp Formation
2324,1277,19571,19467,20,Away,L,1.0,3.0,1.4,1.0,54.0,225.0,3-5-2,4-3-3
2324,1278,19571,19490,21,Home,W,3.0,2.0,1.2,1.2,48.0,508.0,3-5-2,4-2-3-1
2324,1279,19571,18741,22,Away,L,2.0,3.0,1.6,2.9,33.0,225.0,3-5-2,4-2-3-1
2324,1280,19571,50602,23,Home,L,1.0,3.0,1.0,2.1,28.0,225.0,3-5-2,4-1-4-1
2324,1281,19571,19500,24,Away,W,2.0,0.0,1.9,1.0,29.0,225.0,3-5-2,3-4-3
2324,1282,19571,1130849,25,Home,L,1.0,4.0,1.6,2.8,38.0,225.0,3-5-2,4-3-3
2324,1283,19571,50602,18,Away,L,0.0,1.0,0.4,2.3,30.0,225.0,3-5-2,4-2-3-1
2324,1284,19571,18747,26,Away,L,2.0,4.0,0.9,1.7,59.0,225.0,3-5-2,4-2-3-1
2324,1285,19571,9616,27,Home,D,2.0,2.0,1.8,1.8,33.0,225.0,3-5-2,3-5-2
2324,1181,19571,9617,28,Away,L,1.0,2.0,1.0,1.3,29.0,225.0,3-5-2,4-3-3
2324,1286,19571,19458,29,Away,L,1.0,2.0,1.1,2.8,40.0,508.0,3-5-2,4-4-2
2324,1287,19571,18656,30,Home,D,1.0,1.0,3.2,0.6,47.0,508.0,3-5-2,4-2-3-1
2324,1288,19571,19453,31,Home,D,0.0,0.0,0.6,1.1,34.0,508.0,3-5-2,4-2-3-1
2324,1222,19571,18711,32,Away,D,3.0,3.0,1.5,1.5,31.0,858.0,3-5-2,4-4-1-1
2324,1289,19571,19607,33,Home,W,2.0,0.0,1.0,0.8,53.0,858.0,4-3-3,3-5-2
2324,1290,19571,18516,34,Away,W,5.0,1.0,3.1,0.6,47.0,858.0,4-3-3,3-4-3
2324,1291,19571,5794,35,Away,L,0.0,1.0,0.9,0.8,52.0,225.0,4-3-3,4-4-1-1
2324,1292,19571,18708,36,Home,D,0.0,0.0,0.6,1.3,54.0,225.0,4-3-3,4-2-3-1
2324,1260,19571,19568,37,Away,W,2.0,1.0,1.1,0.7,52.0,225.0,4-3-3,4-2-3-1
2324,1293,19571,18716,38,Home,L,2.0,4.0,1.1,3.4,54.0,225.0,4-3-3,4-3-3
2324,1294,19453,18516,01,Home,W,4.0,1.0,4.0,1.5,70.0,759.0,4-2-3-1,3-5-2
2324,1295,19453,19500,02,Away,W,4.0,1.0,2.2,2.1,53.0,759.0,4-2-3-1,4-4-1-1
2324,1296,19453,18747,03,Home,L,1.0,3.0,1.5,3.0,78.0,759.0,4-2-3-1,4-1-4-1
2324,1297,19453,18716,04,Home,W,3.0,1.0,1.3,1.2,56.0,759.0,4-2-3-1,4-3-3
2324,1298,19453,18656,05,Away,W,3.0,1.0,1.7,1.0,56.0,759.0,4-2-3-1,4-1-2-1-2
2324,1233,19453,19568,06,Home,W,3.0,1.0,1.9,1.1,61.0,759.0,4-2-3-1,4-2-3-1
2324,1198,19453,18711,07,Away,L,1.0,6.0,1.7,1.6,61.0,759.0,4-2-3-1,4-2-3-1
2324,1299,19453,1130849,08,Home,D,2.0,2.0,2.3,2.3,46.0,759.0,4-2-3-1,4-3-3
2324,1300,19453,50602,09,Away,L,1.0,2.0,0.8,0.8,45.0,759.0,4-2-3-1,3-2-4-1
2324,1301,19453,18708,10,Home,D,1.0,1.0,1.4,0.7,71.0,759.0,3-4-3,4-2-3-1
2324,1302,19453,5794,11,Away,D,1.0,1.0,0.5,0.7,79.0,759.0,4-3-3,4-4-1-1
2324,1303,19453,19607,12,Home,D,1.0,1.0,1.5,1.1,61.0,1016.0,4-2-3-1,3-4-3
2324,1304,19453,19490,13,Away,W,3.0,2.0,1.3,1.9,53.0,759.0,4-2-3-1,4-1-4-1
2324,1305,19453,9616,14,Away,L,2.0,3.0,1.1,2.1,68.0,15.0,4-2-3-1,4-2-3-1
2324,1274,19453,19571,15,Home,W,2.0,1.0,1.5,1.5,61.0,1016.0,4-2-3-1,4-4-2
2324,1306,19453,19458,16,Home,D,1.0,1.0,2.6,0.6,72.0,759.0,4-2-3-1,4-4-2
2324,1170,19453,9617,17,Away,L,0.0,2.0,0.7,2.3,51.0,759.0,4-2-3-1,4-3-3
2324,1307,19453,19467,18,Away,D,1.0,1.0,1.2,1.3,65.0,759.0,4-2-3-1,4-3-3
2324,1308,19453,18741,19,Home,W,4.0,2.0,3.2,2.3,45.0,759.0,4-1-2-1-2◆,4-2-3-1
2324,1309,19453,18747,20,Away,D,0.0,0.0,2.3,0.7,68.0,1016.0,4-3-1-2,4-2-3-1
2324,1310,19453,19500,21,Home,D,0.0,0.0,1.0,1.1,72.0,759.0,4-3-3,3-4-3
2324,1311,19453,18516,22,Away,L,0.0,4.0,0.9,3.1,59.0,759.0,3-4-3,3-4-3
2324,1312,19453,19467,23,Home,W,4.0,1.0,1.4,0.3,68.0,759.0,3-4-3,4-3-3
2324,1313,19453,18741,24,Away,L,1.0,2.0,1.2,1.6,48.0,759.0,4-2-3-1,4-2-3-1
2324,1314,19453,19607,25,Away,W,5.0,0.0,2.9,0.6,79.0,759.0,4-2-3-1,3-5-1-1
2324,1315,19453,5794,26,Home,D,1.0,1.0,1.4,0.3,64.0,759.0,4-2-3-1,4-4-1-1
2324,1316,19453,18708,27,Away,L,0.0,3.0,1.3,1.3,70.0,759.0,3-4-3,4-2-3-1
2324,1317,19453,19490,28,Home,W,1.0,0.0,0.4,0.7,63.0,759.0,4-2-3-1,4-3-3
2324,1318,19453,1130849,30,Away,L,1.0,2.0,0.5,2.8,45.0,759.0,4-2-3-1,4-3-3
2324,1288,19453,19571,31,Away,D,0.0,0.0,1.1,0.6,66.0,759.0,4-2-3-1,3-5-2
2324,1184,19453,9617,32,Home,L,0.0,3.0,0.5,3.4,54.0,759.0,4-2-3-1,4-3-3
2324,1319,19453,19458,33,Away,D,1.0,1.0,0.9,1.7,56.0,759.0,4-2-3-1,4-4-2
2324,1320,19453,50602,29,Home,L,0.0,4.0,0.6,1.4,36.0,759.0,4-2-3-1,4-1-4-1
2324,1259,19453,19568,35,Away,L,0.0,3.0,0.9,1.9,69.0,759.0,4-2-3-1,4-4-2
2324,1225,19453,18711,36,Home,W,1.0,0.0,2.5,0.1,52.0,759.0,4-2-3-1,4-2-3-1
2324,1321,19453,18716,37,Away,D,1.0,1.0,1.4,2.2,43.0,759.0,4-2-3-1,4-3-3
2324,1322,19453,9616,34,Home,L,1.0,2.0,1.3,1.5,55.0,759.0,4-2-3-1,4-2-3-1
2324,1323,19453,18656,38,Home,L,0.0,2.0,1.7,1.3,55.0,15.0,4-2-3-1,4-2-2-2
2324,1324,19458,50602,01,Home,L,0.0,3.0,0.3,1.9,35.0,648.0,5-4-1,4-2-3-1
2324,1194,19458,18711,03,Home,L,1.0,3.0,0.7,2.5,57.0,648.0,4-4-2,3-4-3
2324,1325,19458,18741,04,Home,L,2.0,5.0,1.3,2.2,47.0,648.0,4-4-2,4-2-3-1
2324,1326,19458,19490,05,Away,D,1.0,1.0,0.5,0.7,54.0,647.0,4-2-3-1,4-2-3-1
2324,1327,19458,18656,06,Home,L,0.0,1.0,1.1,1.0,61.0,647.0,4-3-3,4-2-3-1
2324,1328,19458,18716,07,Away,L,0.0,2.0,0.6,3.1,47.0,647.0,4-2-3-1,4-3-3
2324,1329,19458,18516,02,Away,W,2.0,1.0,1.1,1.3,51.0,647.0,4-3-3,3-4-3
2324,1330,19458,9616,08,Home,L,1.0,4.0,0.7,1.9,38.0,647.0,4-3-3,4-3-3
2324,1269,19458,19571,09,Away,L,0.0,3.0,1.1,3.1,50.0,648.0,4-2-3-1,4-3-3
2324,1236,19458,19568,10,Away,L,1.0,2.0,0.8,1.1,55.0,647.0,4-3-3,4-2-3-1
2324,1331,19458,19467,11,Home,L,0.0,2.0,1.1,1.3,67.0,647.0,4-4-2,4-2-3-1
2324,1165,19458,9617,12,Away,L,1.0,3.0,0.3,1.8,37.0,647.0,4-4-2,4-3-3
2324,1332,19458,18747,13,Home,L,1.0,2.0,1.3,0.9,50.0,647.0,4-4-2,4-2-3-1
2324,1333,19458,19607,14,Home,W,5.0,0.0,1.8,0.4,63.0,647.0,4-4-2,3-4-3
2324,1334,19458,19500,15,Away,L,0.0,1.0,0.9,0.8,49.0,647.0,4-4-2,3-4-3
2324,1306,19458,19453,16,Away,D,1.0,1.0,0.6,2.6,28.0,647.0,4-4-2,4-2-3-1
2324,1335,19458,5794,17,Home,L,0.0,2.0,0.7,1.4,61.0,647.0,4-4-2,5-4-1
2324,1336,19458,18708,18,Away,W,2.0,0.0,0.4,1.3,34.0,647.0,4-4-2,4-2-3-1
2324,1337,19458,1130849,19,Home,L,0.0,2.0,0.8,1.8,32.0,647.0,4-4-2,4-3-3
2324,1210,19458,18711,20,Away,L,2.0,3.0,1.2,3.2,36.0,647.0,4-4-2,4-4-1-1
2324,1338,19458,18516,21,Home,D,1.0,1.0,1.1,0.9,39.0,647.0,4-4-2,3-4-3
2324,1339,19458,50602,22,Away,L,1.0,3.0,1.4,1.7,26.0,647.0,4-4-2,4-2-3-1
2324,1340,19458,18708,23,Home,D,2.0,2.0,1.8,1.5,44.0,647.0,4-4-2,4-2-3-1
2324,1341,19458,1130849,24,Away,L,1.0,3.0,1.3,2.8,30.0,647.0,4-4-2,4-3-3
2324,1178,19458,9617,25,Home,L,0.0,5.0,0.3,2.3,36.0,647.0,4-4-2,4-3-3
2324,1342,19458,19467,26,Away,L,0.0,3.0,0.1,2.4,44.0,647.0,4-4-2,3-4-3
2324,1251,19458,19568,27,Home,L,0.0,2.0,1.5,1.1,74.0,648.0,4-4-2,4-2-3-1
2324,1343,19458,18747,28,Away,D,2.0,2.0,0.7,2.1,48.0,648.0,4-4-2,4-2-3-1
2324,1286,19458,19571,29,Home,W,2.0,1.0,2.8,1.1,60.0,648.0,4-4-2,3-5-2
2324,1344,19458,9616,30,Away,D,2.0,2.0,1.6,4.2,31.0,648.0,4-4-2,4-2-3-1
2324,1345,19458,19500,31,Home,D,1.0,1.0,1.3,0.9,51.0,648.0,4-4-2,4-4-1-1
2324,1346,19458,5794,32,Away,L,0.0,1.0,0.5,0.9,62.0,648.0,4-4-2,4-4-1-1
2324,1319,19458,19453,33,Home,D,1.0,1.0,1.7,0.9,44.0,648.0,4-4-2,4-2-3-1
2324,1347,19458,19607,34,Away,W,4.0,1.0,2.2,2.4,51.0,648.0,4-4-2,4-2-3-1
2324,1348,19458,18656,35,Away,D,1.0,1.0,2.1,2.7,52.0,648.0,4-4-2,4-2-3-1
2324,1349,19458,18716,36,Home,L,1.0,4.0,1.0,3.4,47.0,647.0,4-2-3-1,4-4-2
2324,1350,19458,18741,37,Away,L,1.0,2.0,0.7,2.7,37.0,648.0,4-4-2,4-3-3
2324,1351,19458,19490,38,Home,L,1.0,2.0,1.2,1.7,72.0,648.0,4-4-2,4-2-3-1
2324,1352,9616,1130849,01,Home,D,1.0,1.0,1.4,1.3,65.0,1060.0,3-4-3,4-3-3
2324,1353,9616,18747,02,Away,L,1.0,3.0,2.5,1.8,75.0,126.0,3-4-3,4-2-3-1
2324,1354,9616,18516,03,Home,W,3.0,0.0,2.2,0.4,67.0,126.0,3-4-3,5-3-2
2324,1355,9616,19490,04,Home,L,0.0,1.0,2.3,0.8,75.0,126.0,3-4-3,3-4-3
2324,1232,9616,19568,05,Away,D,0.0,0.0,1.8,1.0,64.0,243.0,4-2-3-1,4-2-3-1
2324,1197,9616,18711,06,Home,L,0.0,1.0,1.3,1.0,53.0,243.0,4-2-3-1,4-2-3-1
2324,1356,9616,18708,07,Away,W,2.0,0.0,1.7,1.1,44.0,243.0,4-3-3,4-3-3
2324,1330,9616,19458,08,Away,W,4.0,1.0,1.9,0.7,62.0,243.0,4-3-3,4-3-3
2324,1162,9616,9617,09,Home,D,2.0,2.0,1.3,1.0,44.0,243.0,4-2-3-1,4-3-3
2324,1270,9616,19571,10,Home,L,0.0,2.0,1.9,2.2,68.0,243.0,4-2-3-1,3-5-2
2324,1357,9616,18741,11,Away,W,4.0,1.0,4.1,0.9,60.0,1060.0,4-2-3-1,4-2-3-1
2324,1358,9616,50602,12,Home,D,4.0,4.0,2.9,2.9,45.0,1060.0,4-2-3-1,3-2-4-1
2324,1359,9616,18716,13,Away,L,1.0,4.0,0.5,2.4,46.0,1060.0,4-2-3-1,4-3-3
2324,1305,9616,19453,14,Home,W,3.0,2.0,2.1,1.1,32.0,243.0,4-2-3-1,4-2-3-1
2324,1360,9616,18656,15,Away,L,1.0,2.0,1.5,4.1,55.0,754.0,4-2-3-1,4-2-3-1
2324,1361,9616,5794,16,Away,L,0.0,2.0,0.9,1.2,71.0,1060.0,4-2-3-1,4-4-1-1
2324,1362,9616,19607,17,Home,W,2.0,0.0,3.1,0.4,78.0,243.0,4-2-3-1,4-1-4-1
2324,1363,9616,19500,18,Away,L,1.0,2.0,2.0,1.3,68.0,243.0,4-2-3-1,3-4-3
2324,1364,9616,19467,19,Home,W,2.0,1.0,2.6,1.1,63.0,243.0,4-2-3-1,4-3-3
2324,1365,9616,18516,20,Away,W,3.0,2.0,1.5,2.3,48.0,243.0,4-2-3-1,3-4-3
2324,1366,9616,18708,21,Home,W,1.0,0.0,2.2,0.8,55.0,243.0,4-2-3-1,4-2-3-1
2324,1367,9616,1130849,22,Away,L,1.0,4.0,0.6,2.9,50.0,126.0,4-2-3-1,4-3-3
2324,1368,9616,19500,23,Home,L,2.0,4.0,1.7,2.0,64.0,126.0,4-2-3-1,3-4-3
2324,1369,9616,19467,24,Away,W,3.0,1.0,1.4,0.6,77.0,126.0,4-2-3-1,4-1-4-1
2324,1370,9616,50602,25,Away,D,1.0,1.0,1.4,2.6,30.0,126.0,4-2-3-1,4-1-4-1
2324,1285,9616,19571,27,Away,D,2.0,2.0,1.8,1.8,67.0,126.0,3-5-2,3-5-2
2324,1371,9616,18716,28,Home,W,3.0,2.0,1.6,0.7,44.0,243.0,4-2-3-1,4-3-3
2324,1344,9616,19458,30,Home,D,2.0,2.0,4.2,1.6,69.0,243.0,4-2-3-1,4-4-2
2324,1372,9616,18656,31,Home,W,4.0,3.0,3.0,1.5,57.0,243.0,4-2-3-1,4-2-3-1
2324,1373,9616,19607,32,Away,D,2.0,2.0,0.3,1.4,68.0,243.0,4-2-3-1,3-5-2
2324,1374,9616,5794,33,Home,W,6.0,0.0,3.1,1.5,58.0,243.0,4-2-3-1,4-4-1-1
2324,1187,9616,9617,29,Away,L,0.0,5.0,1.6,3.3,55.0,243.0,4-2-3-1,4-3-3
2324,1224,9616,18711,35,Away,D,2.0,2.0,1.6,1.1,71.0,243.0,4-2-3-1,4-4-1-1
2324,1375,9616,18741,26,Home,W,2.0,0.0,2.2,1.6,37.0,243.0,4-2-3-1,4-2-3-1
2324,1376,9616,18747,36,Home,W,5.0,0.0,4.1,0.9,69.0,243.0,4-2-3-1,4-2-3-1
2324,1377,9616,19490,37,Away,W,3.0,2.0,1.6,1.5,67.0,243.0,4-2-3-1,5-4-1
2324,1322,9616,19453,34,Away,W,2.0,1.0,1.5,1.3,45.0,243.0,4-2-3-1,4-2-3-1
2324,1261,9616,19568,38,Home,W,2.0,1.0,1.1,2.2,61.0,243.0,4-2-3-1,4-2-3-1
2324,1378,19467,19607,01,Away,W,1.0,0.0,1.9,0.5,68.0,619.0,4-2-3-1,3-4-3
2324,1155,19467,9617,02,Home,L,0.0,1.0,1.0,2.0,47.0,619.0,4-2-3-1,4-3-3
2324,1264,19467,19571,03,Away,D,1.0,1.0,0.8,1.0,40.0,619.0,4-2-3-1,4-3-3
2324,1379,19467,19500,04,Home,W,3.0,2.0,2.1,1.2,43.0,619.0,4-3-3,4-4-2
2324,1196,19467,18711,05,Away,L,1.0,3.0,1.2,3.0,34.0,619.0,4-4-1-1,4-2-3-1
2324,1380,19467,18708,06,Home,D,0.0,0.0,0.3,0.6,51.0,619.0,4-2-3-1,4-3-3
2324,1381,19467,18656,07,Away,W,1.0,0.0,0.9,1.3,23.0,619.0,4-3-3,4-2-3-1
2324,1382,19467,19490,08,Home,D,0.0,0.0,0.8,1.0,52.0,817.0,4-3-3,4-3-3
2324,1383,19467,18716,09,Away,L,0.0,4.0,1.2,2.4,41.0,619.0,4-3-3,4-3-3
2324,1384,19467,18741,10,Home,L,1.0,2.0,0.6,1.1,25.0,619.0,4-2-3-1,4-2-3-1
2324,1331,19467,19458,11,Away,W,2.0,0.0,1.3,1.1,33.0,619.0,4-2-3-1,4-4-2
2324,1385,19467,5794,12,Home,L,2.0,3.0,2.2,1.5,67.0,619.0,4-2-3-1,4-4-1-1
2324,1386,19467,18516,13,Away,L,1.0,2.0,1.6,0.9,61.0,619.0,4-2-3-1,3-4-3
2324,1387,19467,18747,14,Away,D,1.0,1.0,0.9,1.1,45.0,619.0,4-3-3,4-2-3-1
2324,1240,19467,19568,15,Home,L,0.0,2.0,1.0,1.8,59.0,619.0,4-2-3-1,4-2-3-1
2324,1388,19467,1130849,16,Home,L,1.0,2.0,1.7,1.2,24.0,619.0,4-3-3,4-3-3
2324,1389,19467,50602,17,Away,D,2.0,2.0,1.8,1.6,26.0,619.0,5-4-1,4-2-3-1
2324,1307,19467,19453,18,Home,D,1.0,1.0,1.3,1.2,35.0,817.0,4-3-3,4-2-3-1
2324,1364,19467,9616,19,Away,L,1.0,2.0,1.1,2.6,37.0,817.0,4-3-3,4-2-3-1
2324,1277,19467,19571,20,Home,W,3.0,1.0,1.0,1.4,46.0,817.0,4-3-3,3-5-2
2324,1174,19467,9617,21,Away,L,0.0,5.0,0.3,3.3,40.0,817.0,3-4-3,4-3-3
2324,1390,19467,19607,22,Home,W,3.0,2.0,1.1,0.8,53.0,817.0,4-3-3,4-1-4-1
2324,1312,19467,19453,23,Away,L,1.0,4.0,0.3,1.4,32.0,817.0,4-3-3,3-4-3
2324,1369,19467,9616,24,Home,L,1.0,3.0,0.6,1.4,23.0,604.0,4-1-4-1,4-2-3-1
2324,1391,19467,5794,25,Away,D,1.0,1.0,0.7,1.7,39.0,619.0,3-4-3,4-4-1-1
2324,1342,19467,19458,26,Home,W,3.0,0.0,2.4,0.1,56.0,619.0,3-4-3,4-4-2
2324,1392,19467,18741,27,Away,L,1.0,3.0,0.3,1.9,22.0,619.0,3-4-3,4-2-3-1
2324,1393,19467,18516,28,Home,D,1.0,1.0,2.7,0.8,49.0,619.0,3-4-3,3-4-3
2324,1394,19467,19490,30,Away,D,1.0,1.0,1.2,0.9,41.0,619.0,3-4-3,4-2-3-1
2324,1255,19467,19568,31,Away,L,0.0,1.0,0.2,1.1,50.0,619.0,3-4-3,4-3-3
2324,1395,19467,50602,32,Home,L,2.0,4.0,1.1,1.9,25.0,619.0,3-4-3,3-2-4-1
2324,1396,19467,1130849,33,Away,W,1.0,0.0,2.0,2.7,31.0,604.0,3-4-3,4-3-3
2324,1397,19467,18747,34,Home,W,5.0,2.0,2.4,1.3,60.0,604.0,3-4-3,4-2-3-1
2324,1398,19467,18716,29,Home,W,2.0,0.0,0.9,0.4,47.0,604.0,3-4-3,3-4-3
2324,1399,19467,18708,35,Away,D,1.0,1.0,1.0,1.1,47.0,604.0,3-4-3,4-2-3-1
2324,1400,19467,18656,36,Home,W,4.0,0.0,1.7,0.4,43.0,604.0,3-4-3,4-2-3-1
2324,1401,19467,19500,37,Away,W,3.0,1.0,2.6,1.6,38.0,604.0,3-4-3,3-5-1-1
2324,1227,19467,18711,38,Home,W,5.0,0.0,2.5,0.9,54.0,817.0,3-4-3,4-4-2
2324,1402,5794,18708,01,Home,L,0.0,1.0,2.7,1.5,42.0,557.0,4-4-1-1,4-3-3
2324,1193,5794,18711,02,Away,L,0.0,4.0,0.6,2.9,40.0,557.0,4-1-4-1,4-2-3-1
2324,1403,5794,19500,03,Home,L,0.0,1.0,1.3,1.1,47.0,557.0,4-1-4-1,4-4-1-1
2324,1404,5794,19607,04,Away,D,2.0,2.0,2.5,1.2,54.0,557.0,4-4-1-1,3-5-2
2324,1158,5794,9617,05,Home,L,0.0,1.0,0.3,1.0,26.0,557.0,4-5-1,4-3-3
2324,1266,5794,19571,06,Away,W,3.0,1.0,1.9,1.0,43.0,557.0,4-4-1-1,4-3-3
2324,1405,5794,18516,07,Home,L,1.0,2.0,2.9,0.9,67.0,557.0,4-4-1-1,3-4-3
2324,1234,5794,19568,08,Home,W,3.0,0.0,2.4,0.7,48.0,557.0,4-4-1-1,4-2-3-1
2324,1406,5794,1130849,09,Away,L,0.0,2.0,0.1,2.2,23.0,557.0,4-4-1-1,4-3-3
2324,1407,5794,18747,10,Away,W,1.0,0.0,0.8,0.7,36.0,557.0,4-4-1-1,4-2-3-1
2324,1302,5794,19453,11,Home,D,1.0,1.0,0.7,0.5,21.0,557.0,4-4-1-1,4-3-3
2324,1385,5794,19467,12,Away,W,3.0,2.0,1.5,2.2,33.0,557.0,4-4-1-1,4-2-3-1
2324,1408,5794,18656,13,Home,L,0.0,3.0,2.4,2.2,51.0,557.0,4-4-1-1,4-2-3-1
2324,1409,5794,19490,14,Away,W,1.0,0.0,0.7,0.7,39.0,557.0,4-4-1-1,4-3-3
2324,1410,5794,18716,15,Home,W,3.0,0.0,3.3,1.5,38.0,1188.0,4-4-1-1,4-3-3
2324,1361,5794,9616,16,Home,W,2.0,0.0,1.2,0.9,29.0,557.0,4-4-1-1,4-2-3-1
2324,1335,5794,19458,17,Away,W,2.0,0.0,1.4,0.7,39.0,557.0,5-4-1,4-4-2
2324,1411,5794,18741,18,Away,L,1.0,2.0,1.8,1.5,39.0,557.0,4-2-3-1,4-2-3-1
2324,1412,5794,50602,19,Home,L,1.0,3.0,1.0,2.4,28.0,557.0,4-2-3-1,4-2-3-1
2324,1413,5794,19500,20,Away,L,0.0,3.0,0.4,1.9,47.0,557.0,5-4-1,3-4-3
2324,1211,5794,18711,21,Home,D,0.0,0.0,1.1,1.2,32.0,1188.0,4-2-3-1,4-4-2
2324,1414,5794,18708,22,Away,D,0.0,0.0,1.9,1.6,30.0,557.0,4-4-1-1,4-2-3-1
2324,1415,5794,18741,23,Home,D,2.0,2.0,2.6,1.0,43.0,557.0,4-4-1-1,4-2-3-1
2324,1416,5794,50602,24,Away,L,0.0,2.0,0.3,1.6,28.0,557.0,4-2-3-1,4-1-4-1
2324,1391,5794,19467,25,Home,D,1.0,1.0,1.7,0.7,61.0,557.0,4-4-1-1,3-4-3
2324,1315,5794,19453,26,Away,D,1.0,1.0,0.3,1.4,36.0,557.0,4-4-1-1,4-2-3-1
2324,1417,5794,18747,27,Home,L,1.0,3.0,2.7,1.9,55.0,557.0,4-4-1-1,4-2-3-1
2324,1418,5794,18656,28,Away,L,0.0,2.0,1.6,2.7,49.0,557.0,4-4-1-1,4-2-4-0
2324,1254,5794,19568,30,Away,L,1.0,2.0,1.0,1.3,52.0,1188.0,4-4-1-1,4-2-3-1
2324,1419,5794,18716,31,Away,D,1.0,1.0,1.4,2.4,43.0,557.0,4-4-1-1,4-3-3
2324,1346,5794,19458,32,Home,W,1.0,0.0,0.9,0.5,38.0,1188.0,4-4-1-1,4-4-2
2324,1374,5794,9616,33,Away,L,0.0,6.0,1.5,3.1,42.0,1188.0,4-4-1-1,4-2-3-1
2324,1420,5794,19490,34,Home,W,2.0,0.0,0.3,0.9,41.0,557.0,4-1-4-1,4-2-3-1
2324,1421,5794,1130849,29,Home,W,2.0,0.0,1.2,2.1,25.0,557.0,4-4-1-1,4-3-3
2324,1291,5794,19571,35,Home,W,1.0,0.0,0.8,0.9,48.0,557.0,4-4-1-1,4-3-3
2324,1422,5794,18516,36,Away,D,1.0,1.0,1.4,0.8,49.0,557.0,4-4-1-1,3-4-3
2324,1423,5794,19607,37,Home,W,1.0,0.0,2.3,0.6,58.0,1188.0,4-4-1-1,3-5-2
2324,1191,5794,9617,38,Away,L,1.0,2.0,0.6,2.9,32.0,1188.0,4-4-1-1,4-3-3
2324,1402,18708,5794,01,Away,W,1.0,0.0,1.5,2.7,58.0,1227.0,4-3-3,4-4-1-1
2324,1263,18708,19571,02,Home,L,0.0,3.0,0.5,3.7,55.0,1219.0,4-3-3,4-3-3
2324,1156,18708,9617,03,Away,D,2.0,2.0,0.6,3.2,29.0,154.0,4-3-3,4-3-3
2324,1424,18708,50602,04,Away,L,1.0,5.0,1.4,2.2,32.0,1227.0,4-3-3,4-2-3-1
2324,1425,18708,18516,05,Home,W,1.0,0.0,1.0,1.1,77.0,1219.0,4-3-3,5-3-2
2324,1380,18708,19467,06,Away,D,0.0,0.0,0.6,0.3,49.0,1219.0,4-3-3,4-2-3-1
2324,1356,18708,9616,07,Home,L,0.0,2.0,1.1,1.7,56.0,1219.0,4-3-3,4-3-3
2324,1426,18708,19607,08,Home,W,3.0,1.0,2.2,0.6,60.0,1219.0,4-3-3,3-5-2
2324,1427,18708,18741,09,Away,L,0.0,2.0,1.0,1.5,45.0,1219.0,4-2-3-1,4-2-3-1
2324,1301,18708,19453,10,Away,D,1.0,1.0,0.7,1.4,29.0,1219.0,4-2-3-1,3-4-3
2324,1428,18708,18656,11,Home,L,0.0,1.0,1.0,0.7,45.0,1219.0,4-2-3-1,4-2-3-1
2324,1203,18708,18711,12,Away,L,1.0,3.0,0.9,3.0,49.0,1219.0,4-2-3-1,4-2-2-2
2324,1429,18708,19500,13,Home,W,3.0,2.0,2.9,1.4,60.0,1227.0,4-2-3-1,3-5-2
2324,1430,18708,1130849,14,Away,L,3.0,4.0,1.2,2.1,39.0,1219.0,4-2-3-1,4-3-3
2324,1431,18708,19490,15,Home,W,5.0,0.0,2.5,0.3,63.0,1227.0,4-2-3-1,4-2-3-1
2324,1432,18708,18747,16,Home,W,5.0,0.0,2.3,1.3,63.0,1227.0,4-2-3-1,4-4-1-1
2324,1433,18708,18716,17,Away,L,0.0,3.0,0.3,3.5,30.0,1227.0,4-2-3-1,4-3-3
2324,1336,18708,19458,18,Home,L,0.0,2.0,1.3,0.4,66.0,1227.0,4-2-3-1,4-4-2
2324,1243,18708,19568,19,Away,L,0.0,3.0,0.3,1.8,57.0,1227.0,4-2-3-1,4-2-3-1
2324,1173,18708,9617,20,Home,W,2.0,1.0,1.2,1.6,40.0,1227.0,4-2-3-1,4-3-3
2324,1366,18708,9616,21,Away,L,0.0,1.0,0.8,2.2,45.0,1227.0,4-2-3-1,4-2-3-1
2324,1414,18708,5794,22,Home,D,0.0,0.0,1.6,1.9,70.0,1227.0,4-2-3-1,4-4-1-1
2324,1340,18708,19458,23,Away,D,2.0,2.0,1.5,1.8,56.0,1219.0,4-2-3-1,4-4-2
2324,1248,18708,19568,24,Home,W,3.0,1.0,1.6,1.8,49.0,1227.0,4-2-3-1,4-2-3-1
2324,1215,18708,18711,25,Home,L,1.0,2.0,1.5,1.5,52.0,1227.0,4-2-3-1,4-2-3-1
2324,1434,18708,18656,26,Away,W,2.0,1.0,1.2,1.7,43.0,464.0,4-2-3-1,4-2-3-1
2324,1316,18708,19453,27,Home,W,3.0,0.0,1.3,1.3,30.0,464.0,4-2-3-1,3-4-3
2324,1435,18708,19500,28,Away,L,1.0,2.0,2.6,0.8,52.0,464.0,4-2-3-1,4-2-3-1
2324,1436,18708,18741,29,Home,W,3.0,0.0,2.6,2.4,43.0,147.0,4-2-3-1,4-2-3-1
2324,1437,18708,19607,30,Away,D,3.0,3.0,1.3,1.9,73.0,147.0,4-2-3-1,3-5-2
2324,1438,18708,19490,31,Away,L,1.0,3.0,1.5,1.5,66.0,147.0,4-2-3-1,4-2-3-1
2324,1439,18708,18716,32,Home,L,0.0,1.0,1.2,1.0,66.0,1227.0,4-2-3-1,4-3-3
